x0_coord,y0_coord,z0_coord,v0,x1_coord,y1_coord,z1_coord,v1,x2_coord,y2_coord,z2_coord,v2,x3_coord,y3_coord,z3_coord,v3,x4_coord,y4_coord,z4_coord,v4,x5_coord,y5_coord,z5_coord,v5,x6_coord,y6_coord,z6_coord,v6,x7_coord,y7_coord,z7_coord,v7,x8_coord,y8_coord,z8_coord,v8,x9_coord,y9_coord,z9_coord,v9,x10_coord,y10_coord,z10_coord,v10,x11_coord,y11_coord,z11_coord,v11,x12_coord,y12_coord,z12_coord,v12,x13_coord,y13_coord,z13_coord,v13,x14_coord,y14_coord,z14_coord,v14,x15_coord,y15_coord,z15_coord,v15,x16_coord,y16_coord,z16_coord,v16,x17_coord,y17_coord,z17_coord,v17,x18_coord,y18_coord,z18_coord,v18,x19_coord,y19_coord,z19_coord,v19,x20_coord,y20_coord,z20_coord,v20,x21_coord,y21_coord,z21_coord,v21,x22_coord,y22_coord,z22_coord,v22,x23_coord,y23_coord,z23_coord,v23,x24_coord,y24_coord,z24_coord,v24,x25_coord,y25_coord,z25_coord,v25,x26_coord,y26_coord,z26_coord,v26,x27_coord,y27_coord,z27_coord,v27,x28_coord,y28_coord,z28_coord,v28,x29_coord,y29_coord,z29_coord,v29,x30_coord,y30_coord,z30_coord,v30,x31_coord,y31_coord,z31_coord,v31,x32_coord,y32_coord,z32_coord,v32,label
0.4324513077735901,0.6148263812065125,0.004369284026324749,0.9030488133430481,0.4085000157356262,0.6270274519920349,-0.052679020911455154,0.8500680923461914,0.40545812249183655,0.6245257258415222,-0.05333074554800987,0.8274973630905151,0.40285438299179077,0.6212732791900635,-0.053392358124256134,0.8853858709335327,0.4116324782371521,0.6290071606636047,0.023983681574463844,0.8941723108291626,0.41016483306884766,0.6275463104248047,0.022949088364839554,0.9099539518356323,0.4085143208503723,0.6258314847946167,0.022609781473875046,0.9343719482421875,0.3928568661212921,0.5994442105293274,-0.1955617070198059,0.8272483944892883,0.3954223096370697,0.6011130809783936,0.15496934950351715,0.7494249939918518,0.4343016445636749,0.5866344571113586,-0.02733287215232849,0.7480388879776001,0.43645572662353516,0.5871851444244385,0.0688670426607132,0.7013185024261475,0.4338727593421936,0.5236334800720215,-0.33792391419410706,0.9934358596801758,0.41441863775253296,0.5068817734718323,0.3660866320133209,0.9708191156387329,0.360940545797348,0.6705390214920044,-0.5590461492538452,0.36858826875686646,0.358330100774765,0.6477490663528442,0.40480196475982666,0.002451336709782481,0.28199541568756104,0.8236764669418335,-0.5547441840171814,0.3541244566440582,0.3087417483329773,0.7613799571990967,0.11065653711557388,0.008383164182305336,0.24558234214782715,0.8555620312690735,-0.6531073451042175,0.3448111116886139,0.27354907989501953,0.7845690250396729,0.08020564913749695,0.018477488309144974,0.23704305291175842,0.8486747741699219,-0.6040819883346558,0.3233216404914856,0.27267709374427795,0.7910345792770386,-0.007875357754528522,0.018549060449004173,0.24752706289291382,0.846030592918396,-0.5378228425979614,0.23543046414852142,0.28079503774642944,0.7878775596618652,0.060168683528900146,0.01644446700811386,0.6254771947860718,0.19888362288475037,-0.266702800989151,0.9909205436706543,0.620720624923706,0.18814603984355927,0.26629167795181274,0.9927696585655212,0.7175714373588562,0.4699532389640808,-0.054701223969459534,0.026018140837550163,0.7053560614585876,0.44412651658058167,0.35997456312179565,0.0001840972836362198,0.8106853365898132,0.761493980884552,0.08969565480947495,0.04852494224905968,0.7768716812133789,0.6679202914237976,0.5329040288925171,0.0005993398954160511,0.8487398624420166,0.7989593744277954,0.08879228681325912,0.17211076617240906,0.8654286861419678,0.6776382923126221,0.5448485612869263,0.003098317887634039,0.73038250207901,0.8459591865539551,-0.12328460067510605,0.10312570631504059,0.6860959529876709,0.7212640643119812,0.3826155662536621,0.0016231262125074863,adho mukha svanasana
0.709823489189148,0.30438777804374695,0.248135045170784,0.603845477104187,0.7184771299362183,0.3006748855113983,0.23356419801712036,0.49109962582588196,0.7182031869888306,0.300527960062027,0.23322786390781403,0.4500724971294403,0.7178699970245361,0.30017930269241333,0.23329594731330872,0.5510399341583252,0.7209230661392212,0.30497604608535767,0.2584630250930786,0.5264384746551514,0.7224427461624146,0.3063613176345825,0.25806379318237305,0.5625517964363098,0.7259577512741089,0.30360230803489685,0.2578674256801605,0.6522562503814697,0.7274027466773987,0.29982075095176697,0.1895194947719574,0.6619026064872742,0.7269623875617981,0.31121647357940674,0.30145934224128723,0.42653605341911316,0.7047010064125061,0.3157777488231659,0.23900161683559418,0.5725264549255371,0.7065157294273376,0.3184828758239746,0.26858773827552795,0.5824106335639954,0.7018718123435974,0.32129257917404175,0.09155576676130295,0.9997161030769348,0.7339586019515991,0.34558117389678955,0.3332875072956085,0.9982604384422302,0.6980573534965515,0.430100679397583,-0.010998210869729519,0.3664294481277466,0.7290424704551697,0.4416067600250244,0.30712616443634033,0.01786995679140091,0.6740317940711975,0.4984927773475647,-0.06757510453462601,0.424512654542923,0.6890570521354675,0.5197896361351013,0.20511861145496368,0.14938585460186005,0.6722739338874817,0.5144985914230347,-0.09323036670684814,0.42013686895370483,0.6801830530166626,0.5379883050918579,0.18687224388122559,0.1949077844619751,0.667829155921936,0.5136579275131226,-0.09004553407430649,0.4060991704463959,0.6696627140045166,0.5400803089141846,0.1563262939453125,0.2000221312046051,0.6693077087402344,0.5091195702552795,-0.06429290026426315,0.3098222315311432,0.6721968054771423,0.5330081582069397,0.1859307736158371,0.17876841127872467,0.6321581602096558,0.4665926992893219,-0.062372878193855286,0.9998835325241089,0.6355723142623901,0.4797138273715973,0.06184001266956329,0.9998347759246826,0.7326948642730713,0.5711116790771484,-0.04160983860492706,0.7972574830055237,0.6312977075576782,0.5765132308006287,0.040137194097042084,0.5179592370986938,0.6869449615478516,0.6943916082382202,-0.11020514369010925,0.9500442147254944,0.5405644774436951,0.6530011296272278,0.09279236197471619,0.7243497967720032,0.6771716475486755,0.7094022035598755,-0.12461977452039719,0.7673447132110596,0.5305797457695007,0.6599680781364441,0.09611653536558151,0.5785525441169739,0.6653363704681396,0.7365359663963318,-0.28397661447525024,0.8795109987258911,0.5211150646209717,0.6655285954475403,-0.006196403875946999,0.654443085193634,adho mukha svanasana
0.5649517178535461,0.6518046855926514,-0.08292972296476364,0.99955815076828,0.5914080142974854,0.6670628190040588,-0.06718435883522034,0.9990873336791992,0.5945457220077515,0.665980339050293,-0.06775631755590439,0.9992952346801758,0.5979964733123779,0.6644140481948853,-0.06791548430919647,0.9991450309753418,0.5920925140380859,0.6670275926589966,-0.14325812458992004,0.9995511174201965,0.5955311059951782,0.6660008430480957,-0.14388462901115417,0.999711811542511,0.5994877219200134,0.6647063493728638,-0.1443607658147812,0.9996626377105713,0.623746931552887,0.6448649168014526,0.047176096588373184,0.9994851350784302,0.6240326166152954,0.6448498964309692,-0.297712504863739,0.9993589520454407,0.5636131763458252,0.6264944672584534,-0.02081909589469433,0.9965316653251648,0.5651546120643616,0.6267664432525635,-0.12562306225299835,0.9970631003379822,0.5798578262329102,0.5497178435325623,0.20558752119541168,0.9966598749160767,0.5960621237754822,0.5561056733131409,-0.4004743695259094,0.998302698135376,0.6576829552650452,0.7062897086143494,0.30578282475471497,0.02278890646994114,0.6742662787437439,0.7342828512191772,-0.6480054259300232,0.9834006428718567,0.7450990080833435,0.7990838289260864,0.24304872751235962,0.06142214313149452,0.7853012681007385,0.897922158241272,-0.600438117980957,0.9923492670059204,0.7926278710365295,0.813799262046814,0.25781360268592834,0.13479192554950714,0.83284592628479,0.9240867495536804,-0.6832613348960876,0.9862724542617798,0.7995191216468811,0.8174917101860046,0.1900082528591156,0.134260892868042,0.8404362201690674,0.9134761691093445,-0.6355565190315247,0.9846483469009399,0.7834818959236145,0.8135825991630554,0.21311603486537933,0.1275390088558197,0.828105628490448,0.9104658961296082,-0.5892202854156494,0.977185070514679,0.40268367528915405,0.29356980323791504,0.23031631112098694,0.9909522533416748,0.4032372236251831,0.2848181426525116,-0.23089590668678284,0.9940571784973145,0.25697994232177734,0.5124371647834778,0.15115182101726532,0.009004288353025913,0.23949426412582397,0.5091920495033264,-0.23651811480522156,0.9097748398780823,0.1769109070301056,0.722886323928833,0.02204846404492855,0.07990328222513199,0.19132131338119507,0.772695779800415,-0.32906636595726013,0.9525596499443054,0.12661516666412354,0.7463341355323792,0.0019025563960894942,0.1874701976776123,0.1562926471233368,0.7863786220550537,-0.3402942717075348,0.9553385376930237,0.2884499132633209,0.8500943183898926,-0.1416020393371582,0.2365243285894394,0.2718268632888794,0.8685134649276733,-0.4938146770000458,0.9664268493652344,adho mukha svanasana
0.6383532881736755,0.7705610990524292,0.024887999519705772,0.9932585954666138,0.6620681285858154,0.7677755951881409,0.035204801708459854,0.9724766612052917,0.6637474894523621,0.7651124000549316,0.034513164311647415,0.9892045855522156,0.6651575565338135,0.761178195476532,0.034495893865823746,0.9740201234817505,0.661986231803894,0.7682799100875854,-0.022508054971694946,0.9804240465164185,0.6638649702072144,0.7661079168319702,-0.023371953517198563,0.9947015643119812,0.6655615568161011,0.762974202632904,-0.023866696283221245,0.9891647696495056,0.6710700988769531,0.7367379665374756,0.10667958110570908,0.9897476434707642,0.6699273586273193,0.7397595643997192,-0.15799061954021454,0.9895396828651428,0.6258739233016968,0.7543144226074219,0.07190409302711487,0.9665303826332092,0.6263647079467773,0.7542970180511475,-0.010942372493445873,0.9663123488426208,0.629139244556427,0.6798820495605469,0.22849981486797333,0.9975900650024414,0.6300048232078552,0.6884115934371948,-0.21014855802059174,0.999586284160614,0.7073853015899658,0.7963773012161255,0.3389744460582733,0.0358218215405941,0.7264348268508911,0.8172396421432495,-0.46072208881378174,0.9917984008789062,0.8307090997695923,0.8607360124588013,0.1463877260684967,0.08528963476419449,0.8656136989593506,0.8931295275688171,-0.3970552980899811,0.9881622195243835,0.8658886551856995,0.8613024950027466,0.1572667509317398,0.28291356563568115,0.9120638370513916,0.9035669565200806,-0.4744518995285034,0.9766274690628052,0.8763521909713745,0.8593982458114624,0.08875126391649246,0.2970884144306183,0.9237954616546631,0.8968180418014526,-0.4264955222606659,0.9724834561347961,0.8643770217895508,0.8611899614334106,0.11806841194629669,0.26438140869140625,0.9082709550857544,0.8937526941299438,-0.38334718346595764,0.9604831337928772,0.40050140023231506,0.438598096370697,0.16825668513774872,0.997107207775116,0.40170714259147644,0.4428977370262146,-0.1688956320285797,0.998258650302887,0.24830876290798187,0.6370090246200562,0.23660793900489807,0.006850684527307749,0.24271637201309204,0.6363776326179504,-0.12970058619976044,0.9443234205245972,0.1165337860584259,0.8253157734870911,0.30588117241859436,0.07628355920314789,0.1145472526550293,0.8324621319770813,-0.03208396956324577,0.9609247446060181,0.07775085419416428,0.8554528951644897,0.3007913827896118,0.2775305509567261,0.07123604416847229,0.8624404668807983,-0.02733323536813259,0.9794507622718811,0.19470039010047913,0.8777180910110474,0.1808292269706726,0.27335238456726074,0.1883648931980133,0.8855850100517273,-0.15076668560504913,0.9660289287567139,adho mukha svanasana
0.6022698283195496,0.7381727695465088,0.03401481732726097,0.9895573258399963,0.6256139278411865,0.7505042552947998,0.0423685684800148,0.9715416431427002,0.628665566444397,0.7490583658218384,0.04152802377939224,0.9870136380195618,0.6315519213676453,0.747556209564209,0.04149283468723297,0.9748245477676392,0.6267465949058533,0.7494348287582397,-0.016004599630832672,0.9781332015991211,0.6307646036148071,0.7473821640014648,-0.016812311485409737,0.9925734996795654,0.634858250617981,0.7454878091812134,-0.017262965440750122,0.9868616461753845,0.6515776515007019,0.7312741279602051,0.11874166131019592,0.9883419871330261,0.6559345722198486,0.7294024229049683,-0.1478516012430191,0.9834785461425781,0.6046132445335388,0.7176708579063416,0.08428557962179184,0.9565711617469788,0.6062747836112976,0.7163758873939514,0.0005898201488889754,0.9555330872535706,0.6351610422134399,0.6457771062850952,0.25211673974990845,0.9967030882835388,0.649710476398468,0.6443892121315002,-0.2124621719121933,0.9990515112876892,0.6693348288536072,0.7651448249816895,0.3762950599193573,0.05380745977163315,0.7168660759925842,0.7972614169120789,-0.446659117937088,0.9910861849784851,0.7415294647216797,0.8517231941223145,0.1947377771139145,0.15671125054359436,0.8047414422035217,0.9237829446792603,-0.3576198220252991,0.9931683540344238,0.7837660312652588,0.858688235282898,0.19965744018554688,0.38141554594039917,0.8409392833709717,0.9391223192214966,-0.4376067817211151,0.9887190461158752,0.7887140512466431,0.862200140953064,0.12986524403095245,0.3867050111293793,0.8506976366043091,0.9386101961135864,-0.38653436303138733,0.9873132109642029,0.7740644812583923,0.8651491403579712,0.16487817466259003,0.35295921564102173,0.8372072577476501,0.9320772290229797,-0.3427622616291046,0.9817264676094055,0.4367554783821106,0.36144036054611206,0.17173193395137787,0.9944500923156738,0.4486275613307953,0.35799750685691833,-0.17248980700969696,0.9957727789878845,0.3321532905101776,0.5897875428199768,0.294588178396225,0.011792348697781563,0.335383802652359,0.5944324135780334,-0.09719176590442657,0.9084989428520203,0.2416742742061615,0.8148271441459656,0.398811399936676,0.0896437019109726,0.2327934354543686,0.8396539688110352,-0.0883764699101448,0.9598546028137207,0.21380145847797394,0.8391920924186707,0.3987019658088684,0.3093394935131073,0.20894330739974976,0.8735408782958984,-0.09300495684146881,0.9756872653961182,0.34366855025291443,0.8717185258865356,0.2969718277454376,0.3050883114337921,0.31581151485443115,0.9108532071113586,-0.2255961000919342,0.9721037745475769,adho mukha svanasana
0.6451445817947388,0.8227181434631348,0.047450099140405655,0.9998432397842407,0.673551619052887,0.8268604278564453,0.0728033259510994,0.9994502663612366,0.676170289516449,0.8243023157119751,0.07214848697185516,0.9997636675834656,0.6787369847297668,0.8210383653640747,0.07190730422735214,0.9994988441467285,0.6748557686805725,0.8258668184280396,-0.022420495748519897,0.9996868371963501,0.6781390309333801,0.8226607441902161,-0.02324569597840309,0.9999023675918579,0.6818590760231018,0.8185962438583374,-0.02385706640779972,0.9998019337654114,0.6975637674331665,0.7930874824523926,0.18366053700447083,0.9998703002929688,0.7010794281959534,0.7914121150970459,-0.2578630745410919,0.9998217225074768,0.6358699798583984,0.7994261980056763,0.10603653639554977,0.9993153810501099,0.6374495029449463,0.7963399887084961,-0.026963846758008003,0.9992672801017761,0.6359687447547913,0.6901504397392273,0.3746263384819031,0.9996658563613892,0.6467886567115784,0.6839869618415833,-0.43070003390312195,0.9998884201049805,0.7259137630462646,0.783356785774231,0.7456491589546204,0.0643128827214241,0.7504807114601135,0.8301807641983032,-0.8296711444854736,0.9994333386421204,0.8394758701324463,0.8405159115791321,0.895475447177887,0.3853169083595276,0.8678148984909058,0.912391185760498,-0.8761751651763916,0.9994481205940247,0.8720769882202148,0.8437442779541016,0.9805182218551636,0.6847231984138489,0.9094365239143372,0.9326717257499695,-0.989392876625061,0.9986715316772461,0.8830201625823975,0.8433855175971985,0.8888750672340393,0.7009518146514893,0.921268105506897,0.9274249076843262,-0.9179185032844543,0.9985641837120056,0.8729882836341858,0.8456752896308899,0.8659730553627014,0.6960381269454956,0.9086687564849854,0.9186719655990601,-0.8562175631523132,0.9976231455802917,0.4299512803554535,0.4169263243675232,0.3011627495288849,0.9963436722755432,0.42792993783950806,0.3949925899505615,-0.3014271557331085,0.9972602128982544,0.2503960132598877,0.6013187170028687,0.3778094947338104,0.008522448129951954,0.22513478994369507,0.6159733533859253,-0.34659916162490845,0.9948451519012451,0.1062762439250946,0.8157188296318054,0.40810343623161316,0.08045673370361328,0.08076494187116623,0.8397790193557739,-0.3660739064216614,0.9954339861869812,0.04491385444998741,0.8315616846084595,0.4009959399700165,0.22638149559497833,0.02871096134185791,0.8668048977851868,-0.37300750613212585,0.996442973613739,0.25520992279052734,0.8295575380325317,0.2950054705142975,0.27362143993377686,0.16944299638271332,0.9221997261047363,-0.5371253490447998,0.9966083765029907,adho mukha svanasana
0.3996609151363373,0.7464877367019653,-0.13514062762260437,0.9997029900550842,0.3855772912502289,0.7465751767158508,-0.17568914592266083,0.9997703433036804,0.3859158754348755,0.7447811365127563,-0.17594388127326965,0.9997010827064514,0.3857673108577728,0.7426138520240784,-0.1760854870080948,0.999812662601471,0.38284412026405334,0.746543824672699,-0.12710270285606384,0.9998030066490173,0.38057512044906616,0.7442460060119629,-0.12765638530254364,0.9997639060020447,0.37862342596054077,0.7421603798866272,-0.12784096598625183,0.999854564666748,0.3782714605331421,0.7219504117965698,-0.2874184250831604,0.9997230172157288,0.36887308955192566,0.7214305996894836,-0.06453347206115723,0.9993453621864319,0.4066791534423828,0.7311632633209229,-0.16240988671779633,0.9988744854927063,0.40475618839263916,0.7317231297492981,-0.10105888545513153,0.998565137386322,0.39403992891311646,0.6502604484558105,-0.3501235544681549,0.9978615641593933,0.38063573837280273,0.6547834873199463,0.03735426440834999,0.9986831545829773,0.3389624357223511,0.7130028009414673,-0.5052377581596375,0.17076918482780457,0.30239418148994446,0.7691072225570679,0.01638881489634514,0.02220495045185089,0.27228301763534546,0.7979763746261597,-0.5759958624839783,0.18396256864070892,0.21296364068984985,0.833159327507019,-0.1425076276063919,0.134959876537323,0.25728315114974976,0.8211323022842407,-0.6463114023208618,0.2617366909980774,0.19785159826278687,0.8389467000961304,-0.18246154487133026,0.19670961797237396,0.2426934540271759,0.8256703615188599,-0.6320592761039734,0.2559508979320526,0.20313432812690735,0.8415287733078003,-0.21204839646816254,0.1832764595746994,0.24483135342597961,0.8175815343856812,-0.5753949284553528,0.19634173810482025,0.20772334933280945,0.8414715528488159,-0.16485270857810974,0.1722118854522705,0.5295165777206421,0.5190863609313965,-0.1578691601753235,0.9986674785614014,0.5123337507247925,0.5015848278999329,0.15736956894397736,0.9993411898612976,0.4191516041755676,0.6142275333404541,-0.2337954193353653,0.13369110226631165,0.543677031993866,0.4786720871925354,0.3632172644138336,0.005364181473851204,0.3116390109062195,0.7636353373527527,-0.2621908485889435,0.2036498337984085,0.4513002336025238,0.5312145352363586,0.6110903024673462,0.009523263201117516,0.30899789929389954,0.7783545255661011,-0.2722434401512146,0.3553096055984497,0.4473797082901001,0.5368073582649231,0.6379674077033997,0.031648337841033936,0.23353876173496246,0.8285168409347534,-0.39115384221076965,0.3332444429397583,0.41019073128700256,0.560508668422699,0.6004955172538757,0.01634068787097931,adho mukha svanasana
0.5144498944282532,0.7677779197692871,-0.009568898007273674,0.9740092754364014,0.48845747113227844,0.7842444181442261,-0.06493312865495682,0.9597331285476685,0.4831113815307617,0.7839545011520386,-0.06547077000141144,0.9427062273025513,0.4784848392009735,0.7837725877761841,-0.06550294160842896,0.9645614624023438,0.48956215381622314,0.7840570211410522,0.006979490164667368,0.9721903800964355,0.4855228662490845,0.7834478616714478,0.006032126955688,0.972820520401001,0.4816965162754059,0.7830507755279541,0.0057462421245872974,0.9824763536453247,0.45203697681427,0.7724543809890747,-0.1916285902261734,0.9156303405761719,0.4540260434150696,0.7717095017433167,0.13503123819828033,0.8955075740814209,0.5067283511161804,0.7459324598312378,-0.03694191947579384,0.8150531649589539,0.507915735244751,0.7461981177330017,0.05309060588479042,0.8104856014251709,0.43738529086112976,0.6875995397567749,-0.27137210965156555,0.9914154410362244,0.43232089281082153,0.6834996938705444,0.2905852496623993,0.9832583665847778,0.35319146513938904,0.8135215044021606,-0.3937813341617584,0.2125210016965866,0.3586919903755188,0.796574592590332,0.2926039397716522,0.006674309726804495,0.24151113629341125,0.914903998374939,-0.266663134098053,0.21472300589084625,0.26044559478759766,0.8753937482833862,0.06638205796480179,0.02185588888823986,0.20298272371292114,0.9195753931999207,-0.31251034140586853,0.20494474470615387,0.22194722294807434,0.8795835375785828,0.03138075768947601,0.03593084216117859,0.19830507040023804,0.9145196676254272,-0.2920466959476471,0.18757502734661102,0.21977636218070984,0.8780134320259094,-0.01896308921277523,0.034893009811639786,0.20980709791183472,0.9151233434677124,-0.25653672218322754,0.14803558588027954,0.23117336630821228,0.8790138363838196,0.03288540616631508,0.029012247920036316,0.6003591418266296,0.3858402967453003,-0.22237920761108398,0.99648118019104,0.5899940729141235,0.37821164727211,0.22192168235778809,0.9975771307945251,0.6739860773086548,0.6134076118469238,0.003120858920738101,0.019486859440803528,0.652164101600647,0.5955515503883362,0.32617807388305664,0.00021105443011038005,0.7235747575759888,0.8622175455093384,0.19473224878311157,0.0551636703312397,0.7165741324424744,0.8195307850837708,0.4708927869796753,0.001561746932566166,0.7645754218101501,0.8983765840530396,0.20073546469211578,0.15360070765018463,0.7459657788276672,0.8338977098464966,0.47966697812080383,0.0062493085861206055,0.6590765714645386,0.9052799940109253,0.06249319761991501,0.12885332107543945,0.6622259020805359,0.876312255859375,0.3677971065044403,0.004709004890173674,adho mukha svanasana
0.6005567908287048,0.6235774755477905,-0.09158647805452347,0.9969546794891357,0.6292001605033875,0.6336076259613037,-0.07731505483388901,0.996663510799408,0.6314712762832642,0.6306707262992859,-0.07792127132415771,0.9966026544570923,0.6338726282119751,0.6266388297080994,-0.07815186679363251,0.997329592704773,0.6299566030502319,0.6329448223114014,-0.15625156462192535,0.9979537725448608,0.6323057413101196,0.6297694444656372,-0.15693190693855286,0.9979509711265564,0.6351125240325928,0.6261001229286194,-0.1575198918581009,0.9986080527305603,0.6445011496543884,0.5995615720748901,0.031580276787281036,0.9979987740516663,0.6446903347969055,0.5992856621742249,-0.3276748061180115,0.996961772441864,0.5883643627166748,0.599077045917511,-0.031311072409152985,0.9930593967437744,0.5908291339874268,0.5981289148330688,-0.14072276651859283,0.994753360748291,0.596427857875824,0.5118312239646912,0.2083929032087326,0.996698260307312,0.6061026453971863,0.5177691578865051,-0.483997642993927,0.9976431727409363,0.6873685717582703,0.664621114730835,0.15631058812141418,0.03297026827931404,0.6931158900260925,0.6850453615188599,-0.7523485422134399,0.8899164795875549,0.7973199486732483,0.8137611150741577,-0.06192060932517052,0.0494953915476799,0.8010907769203186,0.8180155754089355,-0.7306121587753296,0.9287638664245605,0.8221123814582825,0.8311424255371094,-0.07736613601446152,0.08271552622318268,0.8272984027862549,0.8414222002029419,-0.8278478980064392,0.9161813855171204,0.8280864953994751,0.8371725082397461,-0.1363724023103714,0.07914159446954727,0.8364704251289368,0.8406564593315125,-0.7784873843193054,0.9105858206748962,0.8183171153068542,0.8313015699386597,-0.09546501189470291,0.06951335072517395,0.8259451389312744,0.8343889117240906,-0.7208744287490845,0.886952817440033,0.3919805884361267,0.2581225037574768,0.26665380597114563,0.9946131110191345,0.3965281546115875,0.2425333559513092,-0.2669302523136139,0.9948375821113586,0.2739647328853607,0.4860096573829651,0.17356804013252258,0.008049382828176022,0.26477909088134766,0.49771934747695923,-0.39053601026535034,0.9193670153617859,0.15273889899253845,0.7635365724563599,0.05653127282857895,0.03104781173169613,0.1437128186225891,0.8021801710128784,-0.45261144638061523,0.9412343502044678,0.0652090311050415,0.7119435667991638,0.03633271902799606,0.07712465524673462,0.10447582602500916,0.8288294076919556,-0.46124786138534546,0.9493053555488586,0.26352038979530334,0.8369991183280945,-0.13200558722019196,0.06267625093460083,0.23054201900959015,0.8905855417251587,-0.6647217273712158,0.9436770081520081,adho mukha svanasana
0.44912540912628174,0.5139934420585632,0.04390459507703781,0.9814826846122742,0.4315091073513031,0.5193164348602295,0.009009118191897869,0.970848560333252,0.42951488494873047,0.5181021690368652,0.008599243126809597,0.9645399451255798,0.4276632070541382,0.5167734622955322,0.008542744442820549,0.976035475730896,0.43217334151268005,0.5196574926376343,0.06354665011167526,0.9808261394500732,0.43072447180747986,0.5185500979423523,0.06283684819936752,0.9833195805549622,0.42913830280303955,0.5175442099571228,0.06265833228826523,0.9883983731269836,0.4147565960884094,0.5008937120437622,-0.07939713448286057,0.9596684575080872,0.4165663719177246,0.5026171207427979,0.16853196918964386,0.9452799558639526,0.4553719758987427,0.4994496703147888,0.022948313504457474,0.9310877323150635,0.45729488134384155,0.500072181224823,0.09113606065511703,0.9245878458023071,0.4265417456626892,0.4501412510871887,-0.15674495697021484,0.9963215589523315,0.44232311844825745,0.43941593170166016,0.28405654430389404,0.9900245666503906,0.3901638388633728,0.5493413805961609,-0.2495112419128418,0.6091397404670715,0.3887258470058441,0.5377306938171387,0.299996554851532,0.013580814935266972,0.3122900128364563,0.6662804484367371,-0.18626420199871063,0.6266140341758728,0.34086018800735474,0.6187913417816162,0.12194070965051651,0.05688800662755966,0.28811219334602356,0.6739863157272339,-0.23512370884418488,0.615210771560669,0.31847190856933594,0.627331554889679,0.09958554804325104,0.09949897974729538,0.28037625551223755,0.6709967255592346,-0.2068740576505661,0.5733119249343872,0.31365472078323364,0.6295408606529236,0.05072372779250145,0.09730104357004166,0.2911917567253113,0.6699097156524658,-0.174686461687088,0.4785035252571106,0.320320725440979,0.6286594271659851,0.0924791619181633,0.08363286405801773,0.5521798729896545,0.21766264736652374,-0.16715368628501892,0.9969881176948547,0.5647614002227783,0.2134331464767456,0.1669406145811081,0.9977120161056519,0.6223177313804626,0.40864554047584534,-0.05778723955154419,0.20160417258739471,0.6211732029914856,0.400279700756073,0.26713696122169495,0.000811718578916043,0.6794592142105103,0.6056125164031982,0.042297348380088806,0.31137615442276,0.6733285188674927,0.5772987008094788,0.39262109994888306,0.004932182841002941,0.7030274868011475,0.6259650588035583,0.04304974898695946,0.5311257839202881,0.7125261425971985,0.5394285321235657,0.40096014738082886,0.014298934489488602,0.6286180019378662,0.6718432307243347,-0.0819290354847908,0.5186207890510559,0.6033095121383667,0.5648486614227295,0.29583093523979187,0.013520053587853909,adho mukha svanasana
